year,class_id,class_name,count
1950,1,Agriculture,1605
1950,2,Forest,3
1951,1,Agriculture,1607
1951,2,Forest,3
1952,1,Agriculture,1609
1952,2,Forest,3
1953,1,Agriculture,1610
1953,2,Forest,3
1954,1,Agriculture,1613
1954,2,Forest,3
1955,1,Agriculture,1614
1955,2,Forest,3
1956,1,Agriculture,1616
1956,2,Forest,3
1957,1,Agriculture,1618
1957,2,Forest,3
1958,1,Agriculture,1622
1958,2,Forest,3
1959,1,Agriculture,1622
1959,2,Forest,3
