year,basin_index,class_id,count
1977,10,4,100
1977,10,5,4
1977,11,4,42
1977,12,4,84
1977,13,4,126
1977,13,5,3
1977,14,4,13
1977,15,4,28
1977,16,4,5
1977,17,4,107
1977,17,5,8
1977,18,4,28
1977,18,5,5
1978,0,3,2
1978,0,4,174
1978,0,5,12
1978,1,4,54
1978,1,5,16
1978,2,4,97
1978,3,4,2
1978,4,3,2
1978,4,4,83
1978,4,5,2
1978,5,4,27
1978,6,4,43
1978,6,5,18
1978,7,4,57
1978,7,5,6
1978,8,3,1
1978,8,4,17
1978,9,4,136
1978,9,5,6
1978,10,4,100
1978,10,5,4
1978,11,4,42
1978,12,4,84
1978,13,4,126
1978,13,5,3
1978,14,4,13
1978,15,4,28
1978,16,4,5
1978,17,4,107
1978,17,5,8
1978,18,4,28
1978,18,5,5
1979,0,3,2
1979,0,4,174
1979,0,5,12
1979,1,4,54
1979,1,5,16
1979,2,4,97
1979,3,4,2
1979,4,3,2
1979,4,4,83
1979,4,5,2
1979,5,4,27
1979,6,4,43
1979,6,5,18
1979,7,4,57
1979,7,5,6
1979,8,3,1
1979,8,4,17
1979,9,4,136
1979,9,5,6
1979,10,4,100
1979,10,5,4
1979,11,4,42
1979,12,4,84
1979,13,4,126
1979,13,5,3
1979,14,4,13
1979,15,4,28
1979,16,4,5
1979,17,4,107
1979,17,5,8
1979,18,4,28
1979,18,5,5
1980,0,3,2
1980,0,4,174
1980,0,5,12
1980,1,4,54
1980,1,5,16
1980,2,4,97
1980,3,4,2
1980,4,3,2
1980,4,4,83
1980,4,5,2
1980,5,4,27
1980,6,4,43
1980,6,5,18
1980,7,4,57
1980,7,5,6
1980,8,3,1
1980,8,4,17
1980,9,4,136
1980,9,5,6
1980,10,4,100
1980,10,5,4
1980,11,4,42
1980,12,4,84
1980,13,4,126
1980,13,5,3
1980,14,4,13
1980,15,4,28
1980,16,4,5
1980,17,4,107
1980,17,5,8
1980,18,4,28
1980,18,5,5
1981,0,3,2
1981,0,4,174
1981,0,5,12
1981,1,4,54
1981,1,5,16
1981,2,4,97
1981,3,4,2
1981,4,3,2
1981,4,4,83
1981,4,5,2
1981,5,4,27
1981,6,4,43
1981,6,5,18
1981,7,4,57
1981,7,5,6
1981,8,3,1
1981,8,4,17
1981,9,4,136
1981,9,5,6
1981,10,4,100
1981,10,5,4
1981,11,4,42
1981,12,4,84
1981,13,4,126
1981,13,5,3
1981,14,4,13
1981,15,4,28
1981,16,4,5
1981,17,3,1
1981,17,4,106
1981,17,5,8
1981,18,4,28
1981,18,5,5
1982,0,3,2
1982,0,4,174
1982,0,5,12
1982,1,4,54
1982,1,5,16
1982,2,4,97
1982,3,4,2
1982,4,3,2
1982,4,4,83
1982,4,5,2
1982,5,4,27
1982,6,4,43
1982,6,5,18
1982,7,3,1
1982,7,4,57
1982,7,5,5
1982,8,3,1
1982,8,4,17
1982,9,4,136
1982,9,5,6
1982,10,4,100
1982,10,5,4
1982,11,4,42
1982,12,4,84
1982,13,4,126
1982,13,5,3
1982,14,4,13
1982,15,4,28
1982,16,4,5
1982,17,3,1
1982,17,4,106
1982,17,5,8
1982,18,4,28
1982,18,5,5
1983,0,3,2
1983,0,4,174
1983,0,5,12
1983,1,4,54
1983,1,5,16
1983,2,4,97
1983,3,4,2
1983,4,3,2
1983,4,4,83
1983,4,5,2
1983,5,4,27
1983,6,4,43
1983,6,5,18
1983,7,3,1
1983,7,4,57
1983,7,5,5
1983,8,3,1
1983,8,4,17
1983,9,4,136
1983,9,5,6
1983,10,4,100
1983,10,5,4
1983,11,4,42
1983,12,4,84
1983,13,4,126
1983,13,5,3
1983,14,4,13
1983,15,4,28
1983,16,4,5
1983,17,3,1
1983,17,4,106
1983,17,5,8
1983,18,4,28
1983,18,5,5
1984,0,3,2
1984,0,4,174
1984,0,5,12
1984,1,4,54
1984,1,5,16
1984,2,4,97
1984,3,4,2
1984,4,3,2
1984,4,4,83
1984,4,5,2
1984,5,4,27
1984,6,4,43
1984,6,5,18
1984,7,3,1
1984,7,4,57
1984,7,5,5
1984,8,3,1
1984,8,4,17
1984,9,4,136
1984,9,5,6
1984,10,4,100
1984,10,5,4
1984,11,4,42
1984,12,4,84
1984,13,4,126
1984,13,5,3
1984,14,4,13
1984,15,4,28
1984,16,4,5
1984,17,3,1
1984,17,4,106
1984,17,5,8
1984,18,4,28
1984,18,5,5
1985,0,3,2
1985,0,4,174
1985,0,5,12
1985,1,4,54
1985,1,5,16
1985,2,4,97
1985,3,4,2
1985,4,3,2
1985,4,4,83
1985,4,5,2
1985,5,4,27
1985,6,4,43
1985,6,5,18
1985,7,3,1
1985,7,4,57
1985,7,5,5
1985,8,3,1
1985,8,4,17
1985,9,4,136
1985,9,5,6
1985,10,4,100
1985,10,5,4
1985,11,4,42
1985,12,4,84
1985,13,4,126
1985,13,5,3
1985,14,4,13
1985,15,4,28
1985,16,4,5
1985,17,3,1
1985,17,4,106
1985,17,5,8
1985,18,4,28
1985,18,5,5
1986,0,3,2
1986,0,4,174
1986,0,5,12
1986,1,4,54
1986,1,5,16
1986,2,4,97
1986,3,4,2
1986,4,3,2
1986,4,4,83
1986,4,5,2
1986,5,4,27
1986,6,4,43
1986,6,5,18
1986,7,3,1
1986,7,4,57
1986,7,5,5
1986,8,3,1
1986,8,4,17
1986,9,4,136
1986,9,5,6
1986,10,4,100
1986,10,5,4
1986,11,4,42
1986,12,4,84
1986,13,4,126
1986,13,5,3
1986,14,4,13
1986,15,4,28
1986,16,4,5
1986,17,3,1
1986,17,4,106
1986,17,5,8
1986,18,4,28
1986,18,5,5
1987,0,3,2
1987,0,4,174
1987,0,5,12
1987,1,4,54
1987,1,5,16
1987,2,4,97
1987,3,4,2
1987,4,3,2
1987,4,4,83
1987,4,5,2
1987,5,4,27
1987,6,4,43
1987,6,5,18
1987,7,3,1
1987,7,4,57
1987,7,5,5
1987,8,3,1
1987,8,4,17
1987,9,4,136
1987,9,5,6
1987,10,4,100
1987,10,5,4
1987,11,4,42
1987,12,4,84
1987,13,4,126
1987,13,5,3
1987,14,4,13
1987,15,4,28
1987,16,4,5
1987,17,3,1
1987,17,4,106
1987,17,5,8
1987,18,4,28
1987,18,5,5
1988,0,3,2
1988,0,4,174
1988,0,5,12
1988,1,4,54
1988,1,5,16
1988,2,4,97
1988,3,4,2
1988,4,3,2
1988,4,4,83
1988,4,5,2
1988,5,4,27
1988,6,4,43
1988,6,5,18
1988,7,3,1
1988,7,4,57
1988,7,5,5
1988,8,3,1
1988,8,4,17
1988,9,4,136
1988,9,5,6
1988,10,4,100
1988,10,5,4
1988,11,4,42
1988,12,4,84
1988,13,4,126
1988,13,5,3
1988,14,4,13
1988,15,4,28
1988,16,4,5
1988,17,3,1
1988,17,4,106
1988,17,5,8
1988,18,4,28
1988,18,5,5
1989,0,3,2
1989,0,4,174
1989,0,5,12
1989,1,4,54
1989,1,5,16
1989,2,4,97
1989,3,4,2
1989,4,3,2
1989,4,4,83
1989,4,5,2
1989,5,4,27
1989,6,4,43
1989,6,5,18
1989,7,3,1
1989,7,4,57
1989,7,5,5
1989,8,3,1
1989,8,4,17
1989,9,4,136
1989,9,5,6
1989,10,4,100
1989,10,5,4
1989,11,4,42
1989,12,4,84
1989,13,4,126
1989,13,5,3
1989,14,4,13
1989,15,4,28
1989,16,4,5
1989,17,3,1
1989,17,4,106
1989,17,5,8
1989,18,4,28
1989,18,5,5
1990,0,3,2
1990,0,4,174
1990,0,5,12
1990,1,4,54
1990,1,5,16
1990,2,4,97
1990,3,4,2
1990,4,3,2
1990,4,4,83
1990,4,5,2
1990,5,4,27
1990,6,4,43
1990,6,5,18
1990,7,3,1
1990,7,4,57
1990,7,5,5
1990,8,3,1
1990,8,4,17
1990,9,4,136
1990,9,5,6
1990,10,4,100
1990,10,5,4
1990,11,4,42
1990,12,4,84
1990,13,4,126
1990,13,5,3
1990,14,4,13
1990,15,4,28
1990,16,4,5
1990,17,3,1
1990,17,4,106
1990,17,5,8
1990,18,4,28
1990,18,5,5
1991,0,3,2
1991,0,4,174
1991,0,5,12
1991,1,4,54
1991,1,5,16
1991,2,4,97
1991,3,4,2
1991,4,3,2
1991,4,4,83
1991,4,5,2
1991,5,4,27
1991,6,4,43
1991,6,5,18
1991,7,3,1
1991,7,4,57
1991,7,5,5
1991,8,3,1
1991,8,4,17
1991,9,4,135
1991,9,5,7
1991,10,4,100
1991,10,5,4
1991,11,4,42
1991,12,4,84
1991,13,4,126
1991,13,5,3
1991,14,4,13
1991,15,4,28
1991,16,4,5
1991,17,3,1
1991,17,4,106
1991,17,5,8
1991,18,4,28
1991,18,5,5
1992,0,3,2
1992,0,4,174
1992,0,5,12
1992,1,4,54
1992,1,5,16
1992,2,4,97
1992,3,4,2
1992,4,3,2
1992,4,4,82
1992,4,5,3
1992,5,4,27
1992,6,4,43
1992,6,5,18
1992,7,3,1
1992,7,4,57
1992,7,5,5
1992,8,3,1
1992,8,4,17
1992,9,4,135
1992,9,5,7
1992,10,4,100
1992,10,5,4
1992,11,4,42
1992,12,4,84
1992,13,4,126
1992,13,5,3
1992,14,4,13
1992,15,4,28
1992,16,4,5
1992,17,3,1
1992,17,4,106
1992,17,5,8
1992,18,4,28
1992,18,5,5
1993,0,3,2
1993,0,4,174
1993,0,5,12
1993,1,4,54
1993,1,5,16
1993,2,4,97
1993,3,4,2
1993,4,3,3
1993,4,4,81
1993,4,5,3
1993,5,4,27
1993,6,4,43
1993,6,5,18
1993,7,3,1
1993,7,4,57
1993,7,5,5
1993,8,3,1
1993,8,4,17
1993,9,4,135
1993,9,5,7
1993,10,4,100
1993,10,5,4
1993,11,4,42
1993,12,4,84
1993,13,4,126
1993,13,5,3
1993,14,4,13
1993,15,4,28
1993,16,4,5
1993,17,3,1
1993,17,4,106
1993,17,5,8
1993,18,4,28
1993,18,5,5
1994,0,3,2
1994,0,4,174
1994,0,5,12
1994,1,4,54
1994,1,5,16
1994,2,4,97
1994,3,4,2
1994,4,3,3
1994,4,4,81
1994,4,5,3
1994,5,4,27
1994,6,4,43
1994,6,5,18
1994,7,3,1
1994,7,4,57
1994,7,5,5
1994,8,3,1
1994,8,4,17
1994,9,4,135
1994,9,5,7
1994,10,4,100
1994,10,5,4
1994,11,4,42
1994,12,4,84
1994,13,4,125
1994,13,5,4
1994,14,4,13
1994,15,4,28
1994,16,4,5
1994,17,3,1
1994,17,4,106
1994,17,5,8
1994,18,4,28
1994,18,5,5
1995,0,3,2
1995,0,4,174
1995,0,5,12
1995,1,4,54
1995,1,5,16
1995,2,4,97
1995,3,4,2
1995,4,3,2
1995,4,4,82
1995,4,5,3
1995,5,4,27
1995,6,4,44
1995,6,5,17
1995,7,3,1
1995,7,4,57
1995,7,5,5
1995,8,3,1
1995,8,4,17
1995,9,4,136
1995,9,5,6
1995,10,4,101
1995,10,5,3
1995,11,4,42
1995,12,4,84
1995,13,4,125
1995,13,5,4
1995,14,4,13
1995,15,4,28
1995,16,4,5
1995,17,3,1
1995,17,4,106
1995,17,5,8
1995,18,4,28
1995,18,5,5
1996,0,3,2
1996,0,4,174
1996,0,5,12
1996,1,4,54
1996,1,5,16
1996,2,4,97
1996,3,4,2
1996,4,3,2
1996,4,4,82
1996,4,5,3
1996,5,4,27
1996,6,4,44
1996,6,5,17
1996,7,3,1
1996,7,4,57
1996,7,5,5
1996,8,3,1
1996,8,4,17
1996,9,4,136
1996,9,5,6
1996,10,4,101
1996,10,5,3
1996,11,4,42
1996,12,4,84
1996,13,4,124
1996,13,5,5
1996,14,4,13
1996,15,4,28
1996,16,4,5
1996,17,3,1
1996,17,4,106
1996,17,5,8
1996,18,4,28
1996,18,5,5
1997,0,3,2
1997,0,4,173
1997,0,5,13
1997,1,4,54
1997,1,5,16
1997,2,4,97
1997,3,4,2
1997,4,3,3
1997,4,4,81
1997,4,5,3
1997,5,4,27
1997,6,4,44
1997,6,5,17
1997,7,3,1
1997,7,4,57
1997,7,5,5
1997,8,3,1
1997,8,4,17
1997,9,4,136
1997,9,5,6
1997,10,4,101
1997,10,5,3
1997,11,4,42
1997,12,4,84
1997,13,4,124
1997,13,5,5
1997,14,4,13
1997,15,4,28
1997,16,4,5
1997,17,3,1
1997,17,4,106
1997,17,5,8
1997,18,4,28
1997,18,5,5
1998,0,3,2
1998,0,4,172
1998,0,5,14
1998,1,4,54
1998,1,5,16
1998,2,4,97
1998,3,4,2
1998,4,3,3
1998,4,4,81
1998,4,5,3
1998,5,4,27
1998,6,4,44
1998,6,5,17
1998,7,3,1
1998,7,4,57
1998,7,5,5
1998,8,3,1
1998,8,4,17
1998,9,4,136
1998,9,5,6
1998,10,4,101
1998,10,5,3
1998,11,4,42
1998,12,4,84
1998,13,4,124
1998,13,5,5
1998,14,4,13
1998,15,4,28
1998,16,4,5
1998,17,3,1
1998,17,4,106
1998,17,5,8
1998,18,4,28
1998,18,5,5
1999,0,3,2
1999,0,4,173
1999,0,5,13
1999,1,4,54
1999,1,5,16
1999,2,4,97
1999,3,4,2
1999,4,3,2
1999,4,4,82
1999,4,5,3
1999,5,4,27
1999,6,4,44
1999,6,5,17
1999,7,3,1
1999,7,4,57
1999,7,5,5
1999,8,3,1
1999,8,4,17
1999,9,4,136
1999,9,5,6
1999,10,4,102
1999,10,5,2
1999,11,4,42
1999,12,4,84
1999,13,4,123
1999,13,5,6
1999,14,4,13
1999,15,4,28
1999,16,4,5
1999,17,3,1
1999,17,4,107
1999,17,5,7
1999,18,4,28
1999,18,5,5
2000,0,3,2
2000,0,4,173
2000,0,5,13
2000,1,4,54
2000,1,5,16
2000,2,4,97
2000,3,4,2
2000,4,3,4
2000,4,4,81
2000,4,5,2
2000,5,4,27
2000,6,4,42
2000,6,5,19
2000,7,3,1
2000,7,4,57
2000,7,5,5
2000,8,3,1
2000,8,4,17
2000,9,4,137
2000,9,5,5
2000,10,4,102
2000,10,5,2
2000,11,4,42
2000,12,4,84
2000,13,4,123
2000,13,5,6
2000,14,4,13
2000,15,4,28
2000,16,4,5
2000,17,3,1
2000,17,4,107
2000,17,5,7
2000,18,4,28
2000,18,5,5
2001,0,3,2
2001,0,4,164
2001,0,5,22
2001,1,4,53
2001,1,5,17
2001,2,4,94
2001,2,5,3
2001,3,4,2
2001,4,3,4
2001,4,4,78
2001,4,5,5
2001,5,4,27
2001,6,3,1
2001,6,4,39
2001,6,5,21
2001,7,3,1
