year,basin_index,class_id,count
1914,4,5,1544
1914,5,1,150
1914,5,3,2
1914,5,4,1162
1914,5,5,407
1914,6,1,122
1914,6,3,2
1914,6,4,1142
1914,6,5,1927
1914,7,1,23
1914,7,3,3
1914,7,4,2561
1914,7,5,769
1914,8,1,39
1914,8,3,44
1914,8,4,1098
1914,8,5,134
1914,9,1,160
1914,9,3,10
1914,9,4,6885
1914,9,5,1215
1914,10,1,43
1914,10,3,15
1914,10,4,5069
1914,10,5,1265
1914,11,4,2079
1914,11,5,333
1914,12,1,19
1914,12,3,10
1914,12,4,4062
1914,12,5,787
1914,13,1,6
1914,13,3,25
1914,13,4,7046
1914,13,5,1145
1914,14,3,1
1914,14,4,963
1914,14,5,23
1914,15,4,2199
1914,15,5,148
1914,16,1,3
1914,16,3,1
1914,16,4,383
1914,16,5,89
1914,17,1,42
1914,17,3,27
1914,17,4,6334
1914,17,5,826
1914,18,1,4
1914,18,3,2
1914,18,4,1586
1914,18,5,600
1915,0,1,217
1915,0,3,70
1915,0,4,8219
1915,0,5,2604
1915,1,1,37
1915,1,4,1869
1915,1,5,2549
1915,2,1,59
1915,2,3,7
1915,2,4,5522
1915,2,5,711
1915,3,1,4
1915,3,3,1
1915,3,4,75
1915,3,5,3
1915,4,1,54
1915,4,3,129
1915,4,4,3328
1915,4,5,1546
1915,5,1,150
1915,5,3,2
1915,5,4,1161
1915,5,5,408
1915,6,1,122
1915,6,3,2
1915,6,4,1136
1915,6,5,1937
1915,7,1,23
1915,7,3,3
1915,7,4,2558
1915,7,5,775
1915,8,1,39
1915,8,3,38
1915,8,4,1094
1915,8,5,134
1915,9,1,160
1915,9,3,10
1915,9,4,6907
1915,9,5,1208
1915,10,1,43
1915,10,3,15
1915,10,4,5072
1915,10,5,1272
1915,11,4,2088
1915,11,5,334
1915,12,1,19
1915,12,3,10
1915,12,4,4078
1915,12,5,775
1915,13,1,6
1915,13,3,31
1915,13,4,7028
1915,13,5,1155
1915,14,3,1
1915,14,4,968
1915,14,5,25
1915,15,4,2204
1915,15,5,145
1915,16,1,3
1915,16,3,1
1915,16,4,383
1915,16,5,89
1915,17,1,42
1915,17,3,28
1915,17,4,6326
1915,17,5,832
1915,18,1,4
1915,18,3,2
1915,18,4,1605
1915,18,5,598
1916,0,1,217
1916,0,3,70
1916,0,4,8227
1916,0,5,2605
1916,1,1,37
1916,1,4,1841
1916,1,5,2566
1916,2,1,59
1916,2,3,8
1916,2,4,5535
1916,2,5,714
1916,3,1,4
1916,3,3,1
1916,3,4,75
1916,3,5,3
1916,4,1,54
1916,4,3,128
1916,4,4,3334
1916,4,5,1546
1916,5,1,150
1916,5,3,2
1916,5,4,1159
1916,5,5,412
1916,6,1,122
1916,6,3,2
1916,6,4,1133
1916,6,5,1934
1916,7,1,23
1916,7,3,3
1916,7,4,2585
1916,7,5,771
1916,8,1,39
1916,8,3,44
1916,8,4,1100
1916,8,5,130
1916,9,1,160
1916,9,3,10
1916,9,4,6880
1916,9,5,1224
1916,10,1,43
1916,10,3,15
1916,10,4,5075
1916,10,5,1276
1916,11,4,2084
1916,11,5,339
1916,12,1,19
1916,12,3,10
1916,12,4,4062
1916,12,5,792
1916,13,1,6
1916,13,3,27
1916,13,4,7032
1916,13,5,1157
1916,14,3,1
1916,14,4,964
1916,14,5,25
1916,15,4,2198
1916,15,5,148
1916,16,1,3
1916,16,3,1
1916,16,4,383
1916,16,5,92
1916,17,1,42
1916,17,3,27
1916,17,4,6325
1916,17,5,833
1916,18,1,4
1916,18,3,2
1916,18,4,1594
1916,18,5,612
1917,0,1,217
1917,0,3,69
1917,0,4,8200
1917,0,5,2638
1917,1,1,37
1917,1,4,1868
1917,1,5,2557
1917,2,1,59
1917,2,3,7
1917,2,4,5526
1917,2,5,711
1917,3,1,4
1917,3,3,1
1917,3,4,75
1917,3,5,3
1917,4,1,54
1917,4,3,129
1917,4,4,3296
1917,4,5,1565
1917,5,1,150
1917,5,3,2
1917,5,4,1172
1917,5,5,411
1917,6,1,122
1917,6,3,2
1917,6,4,1126
1917,6,5,1959
1917,7,1,23
1917,7,3,3
1917,7,4,2565
1917,7,5,768
1917,8,1,39
1917,8,3,38
1917,8,4,1101
1917,8,5,133
1917,9,1,160
1917,9,3,10
1917,9,4,6894
1917,9,5,1234
1917,10,1,43
1917,10,3,15
1917,10,4,5077
1917,10,5,1262
1917,11,4,2096
1917,11,5,344
1917,12,1,19
1917,12,3,10
1917,12,4,4082
1917,12,5,776
1917,13,1,6
1917,13,3,33
1917,13,4,7032
1917,13,5,1151
1917,14,3,1
1917,14,4,969
1917,14,5,25
1917,15,4,2200
1917,15,5,148
1917,16,1,3
1917,16,3,1
1917,16,4,383
1917,16,5,92
1917,17,1,42
1917,17,3,28
1917,17,4,6322
1917,17,5,842
1917,18,1,4
1917,18,3,2
1917,18,4,1611
1917,18,5,602
1918,0,1,217
1918,0,3,70
1918,0,4,8202
1918,0,5,2629
1918,1,1,37
1918,1,4,1840
1918,1,5,2571
1918,2,1,59
1918,2,3,8
1918,2,4,5545
1918,2,5,709
1918,3,1,4
1918,3,3,1
1918,3,4,75
1918,3,5,3
1918,4,1,54
1918,4,3,126
1918,4,4,3315
1918,4,5,1561
1918,5,1,150
1918,5,3,2
1918,5,4,1156
1918,5,5,418
1918,6,1,122
1918,6,3,2
1918,6,4,1119
1918,6,5,1959
1918,7,1,23
1918,7,3,3
1918,7,4,2579
1918,7,5,773
1918,8,1,39
1918,8,3,44
1918,8,4,1099
1918,8,5,136
1918,9,1,160
1918,9,3,10
1918,9,4,6902
1918,9,5,1230
1918,10,1,43
1918,10,3,15
1918,10,4,5066
1918,10,5,1283
1918,11,4,2084
1918,11,5,344
1918,12,1,19
1918,12,3,10
1918,12,4,4091
1918,12,5,782
1918,13,1,6
1918,13,3,29
1918,13,4,7031
1918,13,5,1162
1918,14,3,1
1918,14,4,965
1918,14,5,25
1918,15,4,2199
1918,15,5,147
1918,16,1,3
1918,16,3,1
1918,16,4,383
1918,16,5,92
1918,17,1,42
1918,17,3,27
1918,17,4,6322
1918,17,5,840
1918,18,1,4
1918,18,3,2
1918,18,4,1592
1918,18,5,614
1919,0,1,217
1919,0,3,69
1919,0,4,8212
1919,0,5,2633
1919,1,1,37
1919,1,4,1853
1919,1,5,2565
1919,2,1,59
1919,2,3,7
1919,2,4,5528
1919,2,5,714
1919,3,1,4
1919,3,3,1
1919,3,4,75
1919,3,5,3
1919,4,1,54
1919,4,3,126
1919,4,4,3306
1919,4,5,1580
1919,5,1,150
1919,5,3,2
1919,5,4,1162
1919,5,5,417
1919,6,1,122
1919,6,3,2
1919,6,4,1119
1919,6,5,1960
1919,7,1,23
1919,7,3,3
1919,7,4,2562
1919,7,5,780
1919,8,1,39
1919,8,3,40
1919,8,4,1092
1919,8,5,135
1919,9,1,160
1919,9,3,10
1919,9,4,6897
1919,9,5,1252
1919,10,1,43
1919,10,3,15
1919,10,4,5077
1919,10,5,1288
1919,11,4,2097
1919,11,5,343
1919,12,1,19
1919,12,3,10
1919,12,4,4090
1919,12,5,789
1919,13,1,6
1919,13,3,31
1919,13,4,7031
1919,13,5,1155
1919,14,3,1
1919,14,4,969
1919,14,5,25
1919,15,4,2200
1919,15,5,145
1919,16,1,3
1919,16,3,1
1919,16,4,385
1919,16,5,91
1919,17,1,42
1919,17,3,28
1919,17,4,6320
1919,17,5,841
1919,18,1,4
1919,18,3,2
1919,18,4,1605
1919,18,5,606
1920,0,1,217
1920,0,3,68
1920,0,4,8169
1920,0,5,2660
1920,1,1,37
1920,1,4,1829
1920,1,5,2587
1920,2,1,59
1920,2,3,8
1920,2,4,5537
1920,2,5,720
1920,3,1,4
1920,3,3,1
1920,3,4,75
1920,3,5,3
1920,4,1,54
1920,4,3,124
1920,4,4,3299
1920,4,5,1571
1920,5,1,150
1920,5,3,2
1920,5,4,1165
1920,5,5,423
1920,6,1,122
1920,6,3,2
1920,6,4,1114
1920,6,5,1967
1920,7,1,23
1920,7,3,3
1920,7,4,2578
1920,7,5,777
1920,8,1,39
1920,8,3,46
1920,8,4,1096
1920,8,5,132
1920,9,1,160
1920,9,3,10
1920,9,4,6915
1920,9,5,1251
1920,10,1,43
1920,10,3,15
1920,10,4,5074
1920,10,5,1295
1920,11,4,2089
1920,11,5,338
1920,12,1,19
1920,12,3,10
1920,12,4,4076
1920,12,5,800
1920,13,1,6
1920,13,3,28
1920,13,4,7031
1920,13,5,1162
1920,14,3,1
1920,14,4,965
1920,14,5,25
1920,15,4,2199
1920,15,5,148
1920,16,1,3
1920,16,3,1
1920,16,4,384
1920,16,5,93
1920,17,1,42
1920,17,3,27
1920,17,4,6310
1920,17,5,850
1920,18,1,4
1920,18,3,2
1920,18,4,1600
1920,18,5,615
1921,0,1,217
1921,0,3,68
1921,0,4,8195
1921,0,5,2657
1921,1,1,37
1921,1,4,1825
1921,1,5,2586
1921,2,1,59
1921,2,3,7
1921,2,4,5523
1921,2,5,725
